path,filename,date_dir,timestamp,date,framework_version,status,mode,mode_description,backend,model,temperature,top_p,max_tokens,timeout_seconds,trace_model,trace_path,food,service,tip,trace_format,prompt_char_count,prompt_message_count,example_count,active_proposition_count,rulebase_rule_count,rulebase_source,rulebase_method,generation_time_seconds,output_char_count,output_word_count,output_text_present,prompt_tokens,completion_tokens,total_tokens,finish_reason,error_type,error_message,tcf_status,tcf_score,tcf_quality_bucket,tcf_yes_count,tcf_total_questions,tcf_trace_fact_count,tcf_eval_count,tcf_latest_timestamp,tcf_judge_model,tcf_judge_backend,representative_case
/home/baunilha/Repositories/xai-playground/logs/2026-04-09/2026-04-09T124114780155Z_3-shot-trace-with-model-rulebase_81bec93e.json,2026-04-09T124114780155Z_3-shot-trace-with-model-rulebase_81bec93e.json,2026-04-09,2026-04-09 12:41:14.780155+00:00,2026-04-09,0.1.0,success,3-shot+(trace with model rulebase),"This time, we give the rules and their activations directly to the LLM, together with the activations of each fuzzy proposition. Therefore, the reduction function is no longer used. The presence of the rules provides the LLM with a logical structure, namely the conjunctions and disjunctions present in the premises of the rules.",groq,llama-3.1-8b-instant,0.0,1.0,600,120,heitor2,traces/heitor2/tip_trace_food9_service6.json,9,6,23.333333333333332,activated_labels,4115,8,3,2.0,4,traces/heitor2,inferred_from_trace_directory,0.712743263997254,763,139,True,1160.0,183.0,1343.0,stop,,,success,1.0,good >=0.80,5.0,5.0,5.0,1,2026-04-16 11:15:16.760118+00:00,llama-3.1-8b-instant,groq,False
/home/baunilha/Repositories/xai-playground/logs/2026-04-09/2026-04-09T124115593924Z_zero-shot-trace_2eb257ff.json,2026-04-09T124115593924Z_zero-shot-trace_2eb257ff.json,2026-04-09,2026-04-09 12:41:15.593924+00:00,2026-04-09,0.1.0,success,zero-shot+trace,"Only a system prompt is used, including the simplified trace produced by the reduction method.",groq,llama-3.1-8b-instant,0.0,1.0,600,120,heitor2,traces/heitor2/tip_trace_food9_service7.json,9,7,22.5,activated_labels,1835,2,0,3.0,0,,,0.49774361999880057,989,160,True,484.0,207.0,691.0,stop,,,success,1.0,good >=0.80,6.0,6.0,6.0,1,2026-04-16 11:15:18.157276+00:00,llama-3.1-8b-instant,groq,False
/home/baunilha/Repositories/xai-playground/logs/2026-04-09/2026-04-09T124116189292Z_3-shot-trace_615f8700.json,2026-04-09T124116189292Z_3-shot-trace_615f8700.json,2026-04-09,2026-04-09 12:41:16.189292+00:00,2026-04-09,0.1.0,success,3-shot+trace,"Given the generated explanations, we add 3-shot prompting; that is, we provide examples to the LLM to constrain its responses. This consists of playing the role of a user and the role of the LLM to indicate which interactions should take place.",groq,llama-3.1-8b-instant,0.0,1.0,600,120,heitor2,traces/heitor2/tip_trace_food9_service7.json,9,7,22.5,activated_labels,3718,8,3,3.0,0,,,0.3273850840050727,495,78,True,1059.0,113.0,1172.0,stop,,,success,1.0,good >=0.80,6.0,6.0,6.0,1,2026-04-16 11:15:20.004067+00:00,llama-3.1-8b-instant,groq,False
/home/baunilha/Repositories/xai-playground/logs/2026-04-09/2026-04-09T124116619361Z_3-shot-trace-with-model-rulebase_9c39a9e0.json,2026-04-09T124116619361Z_3-shot-trace-with-model-rulebase_9c39a9e0.json,2026-04-09,2026-04-09 12:41:16.619361+00:00,2026-04-09,0.1.0,success,3-shot+(trace with model rulebase),"This time, we give the rules and their activations directly to the LLM, together with the activations of each fuzzy proposition. Therefore, the reduction function is no longer used. The presence of the rules provides the LLM with a logical structure, namely the conjunctions and disjunctions present in the premises of the rules.",groq,llama-3.1-8b-instant,0.0,1.0,600,120,heitor2,traces/heitor2/tip_trace_food9_service7.json,9,7,22.5,activated_labels,4178,8,3,3.0,4,traces/heitor2,inferred_from_trace_directory,0.40921779299969785,651,106,True,1178.0,158.0,1336.0,stop,,,success,1.0,good >=0.80,6.0,6.0,6.0,1,2026-04-16 11:15:21.778267+00:00,llama-3.1-8b-instant,groq,False
/home/baunilha/Repositories/xai-playground/logs/2026-04-09/2026-04-09T124117121316Z_zero-shot-trace_c71097f6.json,2026-04-09T124117121316Z_zero-shot-trace_c71097f6.json,2026-04-09,2026-04-09 12:41:17.121316+00:00,2026-04-09,0.1.0,success,zero-shot+trace,"Only a system prompt is used, including the simplified trace produced by the reduction method.",groq,llama-3.1-8b-instant,0.0,1.0,600,120,heitor2,traces/heitor2/tip_trace_food9_service8.json,9,8,25.0,activated_labels,1744,2,0,2.0,0,,,0.41914539999561384,683,114,True,453.0,144.0,597.0,stop,,,success,1.0,good >=0.80,5.0,5.0,5.0,1,2026-04-16 11:15:23.350325+00:00,llama-3.1-8b-instant,groq,False
/home/baunilha/Repositories/xai-playground/logs/2026-04-09/2026-04-09T124117627100Z_3-shot-trace_25ff14a1.json,2026-04-09T124117627100Z_3-shot-trace_25ff14a1.json,2026-04-09,2026-04-09 12:41:17.627100+00:00,2026-04-09,0.1.0,success,3-shot+trace,"Given the generated explanations, we add 3-shot prompting; that is, we provide examples to the LLM to constrain its responses. This consists of playing the role of a user and the role of the LLM to indicate which interactions should take place.",groq,llama-3.1-8b-instant,0.0,1.0,600,120,heitor2,traces/heitor2/tip_trace_food9_service8.json,9,8,25.0,activated_labels,3627,8,3,2.0,0,,,0.3229939099983312,371,60,True,1028.0,94.0,1122.0,stop,,,success,1.0,good >=0.80,5.0,5.0,5.0,1,2026-04-16 11:15:24.542680+00:00,llama-3.1-8b-instant,groq,False
/home/baunilha/Repositories/xai-playground/logs/2026-04-09/2026-04-09T124118056326Z_3-shot-trace-with-model-rulebase_021eeb56.json,2026-04-09T124118056326Z_3-shot-trace-with-model-rulebase_021eeb56.json,2026-04-09,2026-04-09 12:41:18.056326+00:00,2026-04-09,0.1.0,success,3-shot+(trace with model rulebase),"This time, we give the rules and their activations directly to the LLM, together with the activations of each fuzzy proposition. Therefore, the reduction function is no longer used. The presence of the rules provides the LLM with a logical structure, namely the conjunctions and disjunctions present in the premises of the rules.",groq,llama-3.1-8b-instant,0.0,1.0,600,120,heitor2,traces/heitor2/tip_trace_food9_service8.json,9,8,25.0,activated_labels,4087,8,3,2.0,4,traces/heitor2,inferred_from_trace_directory,0.3806831170077203,480,80,True,1147.0,114.0,1261.0,stop,,,success,1.0,good >=0.80,5.0,5.0,5.0,1,2026-04-16 11:15:25.816333+00:00,llama-3.1-8b-instant,groq,False
/home/baunilha/Repositories/xai-playground/logs/2026-04-09/2026-04-09T124118524982Z_zero-shot-trace_7f0d900c.json,2026-04-09T124118524982Z_zero-shot-trace_7f0d900c.json,2026-04-09,2026-04-09 12:41:18.524982+00:00,2026-04-09,0.1.0,success,zero-shot+trace,"Only a system prompt is used, including the simplified trace produced by the reduction method.",groq,llama-3.1-8b-instant,0.0,1.0,600,120,heitor2,traces/heitor2/tip_trace_food9_service9.json,9,9,25.0,activated_labels,1744,2,0,2.0,0,,,0.5515750290069263,744,120,True,453.0,146.0,599.0,stop,,,success,1.0,good >=0.80,5.0,5.0,5.0,2,2026-04-16 11:45:44.016492+00:00,llama-3.1-8b-instant,groq,True
/home/baunilha/Repositories/xai-playground/logs/2026-04-09/2026-04-09T124119166625Z_3-shot-trace_9ff38d2f.json,2026-04-09T124119166625Z_3-shot-trace_9ff38d2f.json,2026-04-09,2026-04-09 12:41:19.166625+00:00,2026-04-09,0.1.0,success,3-shot+trace,"Given the generated explanations, we add 3-shot prompting; that is, we provide examples to the LLM to constrain its responses. This consists of playing the role of a user and the role of the LLM to indicate which interactions should take place.",groq,llama-3.1-8b-instant,0.0,1.0,600,120,heitor2,traces/heitor2/tip_trace_food9_service9.json,9,9,25.0,activated_labels,3627,8,3,2.0,0,,,0.31684816000051796,341,54,True,1028.0,80.0,1108.0,stop,,,success,1.0,good >=0.80,5.0,5.0,5.0,2,2026-04-16 11:45:45.245866+00:00,llama-3.1-8b-instant,groq,True
/home/baunilha/Repositories/xai-playground/logs/2026-04-09/2026-04-09T124119589441Z_3-shot-trace-with-model-rulebase_c1cf39e8.json,2026-04-09T124119589441Z_3-shot-trace-with-model-rulebase_c1cf39e8.json,2026-04-09,2026-04-09 12:41:19.589441+00:00,2026-04-09,0.1.0,success,3-shot+(trace with model rulebase),"This time, we give the rules and their activations directly to the LLM, together with the activations of each fuzzy proposition. Therefore, the reduction function is no longer used. The presence of the rules provides the LLM with a logical structure, namely the conjunctions and disjunctions present in the premises of the rules.",groq,llama-3.1-8b-instant,0.0,1.0,600,120,heitor2,traces/heitor2/tip_trace_food9_service9.json,9,9,25.0,activated_labels,4087,8,3,2.0,4,traces/heitor2,inferred_from_trace_directory,0.42093329298950266,588,100,True,1147.0,137.0,1284.0,stop,,,success,1.0,good >=0.80,5.0,5.0,5.0,2,2026-04-16 11:45:46.541588+00:00,llama-3.1-8b-instant,groq,True
/home/baunilha/Repositories/xai-playground/logs/2026-04-09/2026-04-09T124120100160Z_zero-shot-trace_0aa9b167.json,2026-04-09T124120100160Z_zero-shot-trace_0aa9b167.json,2026-04-09,2026-04-09 12:41:20.100160+00:00,2026-04-09,0.1.0,success,zero-shot+trace,"Only a system prompt is used, including the simplified trace produced by the reduction method.",groq,llama-3.1-8b-instant,0.0,1.0,600,120,heitor2,traces/heitor2/tip_trace_food9_service10.json,9,10,25.0,activated_labels,1745,2,0,2.0,0,,,0.5130699090077542,707,119,True,453.0,149.0,602.0,stop,,,success,1.0,good >=0.80,5.0,5.0,5.0,1,2026-04-16 11:15:31.335605+00:00,llama-3.1-8b-instant,groq,False
/home/baunilha/Repositories/xai-playground/logs/2026-04-09/2026-04-09T124120702518Z_3-shot-trace_20fdf426.json,2026-04-09T124120702518Z_3-shot-trace_20fdf426.json,2026-04-09,2026-04-09 12:41:20.702518+00:00,2026-04-09,0.1.0,success,3-shot+trace,"Given the generated explanations, we add 3-shot prompting; that is, we provide examples to the LLM to constrain its responses. This consists of playing the role of a user and the role of the LLM to indicate which interactions should take place.",groq,llama-3.1-8b-instant,0.0,1.0,600,120,heitor2,traces/heitor2/tip_trace_food9_service10.json,9,10,25.0,activated_labels,3628,8,3,2.0,0,,,0.31977791400277056,357,56,True,1028.0,87.0,1115.0,stop,,,success,1.0,good >=0.80,5.0,5.0,5.0,1,2026-04-16 11:15:32.904753+00:00,llama-3.1-8b-instant,groq,False
/home/baunilha/Repositories/xai-playground/logs/2026-04-09/2026-04-09T124121125278Z_3-shot-trace-with-model-rulebase_9f9d6d17.json,2026-04-09T124121125278Z_3-shot-trace-with-model-rulebase_9f9d6d17.json,2026-04-09,2026-04-09 12:41:21.125278+00:00,2026-04-09,0.1.0,success,3-shot+(trace with model rulebase),"This time, we give the rules and their activations directly to the LLM, together with the activations of each fuzzy proposition. Therefore, the reduction function is no longer used. The presence of the rules provides the LLM with a logical structure, namely the conjunctions and disjunctions present in the premises of the rules.",groq,llama-3.1-8b-instant,0.0,1.0,600,120,heitor2,traces/heitor2/tip_trace_food9_service10.json,9,10,25.0,activated_labels,4088,8,3,2.0,4,traces/heitor2,inferred_from_trace_directory,0.4094483980006771,504,84,True,1147.0,119.0,1266.0,stop,,,success,1.0,good >=0.80,5.0,5.0,5.0,1,2026-04-16 11:15:34.577978+00:00,llama-3.1-8b-instant,groq,False
/home/baunilha/Repositories/xai-playground/logs/2026-04-09/2026-04-09T124121634497Z_zero-shot-trace_842e591b.json,2026-04-09T124121634497Z_zero-shot-trace_842e591b.json,2026-04-09,2026-04-09 12:41:21.634497+00:00,2026-04-09,0.1.0,success,zero-shot+trace,"Only a system prompt is used, including the simplified trace produced by the reduction method.",groq,llama-3.1-8b-instant,0.0,1.0,600,120,heitor2,traces/heitor2/tip_trace_food10_service0.json,10,0,5.0,activated_labels,1739,2,0,2.0,0,,,0.41340038100315724,681,114,True,453.0,141.0,594.0,stop,,,success,1.0,good >=0.80,5.0,5.0,5.0,2,2026-04-16 11:45:48.215341+00:00,llama-3.1-8b-instant,groq,True
/home/baunilha/Repositories/xai-playground/logs/2026-04-09/2026-04-09T124122138914Z_3-shot-trace_2d6285b2.json,2026-04-09T124122138914Z_3-shot-trace_2d6285b2.json,2026-04-09,2026-04-09 12:41:22.138914+00:00,2026-04-09,0.1.0,success,3-shot+trace,"Given the generated explanations, we add 3-shot prompting; that is, we provide examples to the LLM to constrain its responses. This consists of playing the role of a user and the role of the LLM to indicate which interactions should take place.",groq,llama-3.1-8b-instant,0.0,1.0,600,120,heitor2,traces/heitor2/tip_trace_food10_service0.json,10,0,5.0,activated_labels,3622,8,3,2.0,0,,,0.521647360001225,364,56,True,1028.0,85.0,1113.0,stop,,,success,1.0,good >=0.80,5.0,5.0,5.0,2,2026-04-16 11:45:49.660309+00:00,llama-3.1-8b-instant,groq,True
/home/baunilha/Repositories/xai-playground/logs/2026-04-09/2026-04-09T124122755683Z_3-shot-trace-with-model-rulebase_bae92e73.json,2026-04-09T124122755683Z_3-shot-trace-with-model-rulebase_bae92e73.json,2026-04-09,2026-04-09 12:41:22.755683+00:00,2026-04-09,0.1.0,success,3-shot+(trace with model rulebase),"This time, we give the rules and their activations directly to the LLM, together with the activations of each fuzzy proposition. Therefore, the reduction function is no longer used. The presence of the rules provides the LLM with a logical structure, namely the conjunctions and disjunctions present in the premises of the rules.",groq,llama-3.1-8b-instant,0.0,1.0,600,120,heitor2,traces/heitor2/tip_trace_food10_service0.json,10,0,5.0,activated_labels,4082,8,3,2.0,4,traces/heitor2,inferred_from_trace_directory,0.41712087199266534,477,77,True,1147.0,110.0,1257.0,stop,,,success,1.0,good >=0.80,5.0,5.0,5.0,2,2026-04-16 11:45:50.977804+00:00,llama-3.1-8b-instant,groq,True
/home/baunilha/Repositories/xai-playground/logs/2026-04-09/2026-04-09T124123269489Z_zero-shot-trace_01d07763.json,2026-04-09T124123269489Z_zero-shot-trace_01d07763.json,2026-04-09,2026-04-09 12:41:23.269489+00:00,2026-04-09,0.1.0,success,zero-shot+trace,"Only a system prompt is used, including the simplified trace produced by the reduction method.",groq,llama-3.1-8b-instant,0.0,1.0,600,120,heitor2,traces/heitor2/tip_trace_food10_service1.json,10,1,5.0,activated_labels,1739,2,0,2.0,0,,,0.8250227500102483,844,138,True,453.0,171.0,624.0,stop,,,success,1.0,good >=0.80,5.0,5.0,5.0,1,2026-04-16 11:15:39.800582+00:00,llama-3.1-8b-instant,groq,False
/home/baunilha/Repositories/xai-playground/logs/2026-04-09/2026-04-09T124124187409Z_3-shot-trace_1bd2a890.json,2026-04-09T124124187409Z_3-shot-trace_1bd2a890.json,2026-04-09,2026-04-09 12:41:24.187409+00:00,2026-04-09,0.1.0,success,3-shot+trace,"Given the generated explanations, we add 3-shot prompting; that is, we provide examples to the LLM to constrain its responses. This consists of playing the role of a user and the role of the LLM to indicate which interactions should take place.",groq,llama-3.1-8b-instant,0.0,1.0,600,120,heitor2,traces/heitor2/tip_trace_food10_service1.json,10,1,5.0,activated_labels,3622,8,3,2.0,0,,,0.31691053599934094,364,56,True,1028.0,85.0,1113.0,stop,,,success,1.0,good >=0.80,5.0,5.0,5.0,1,2026-04-16 11:15:41.029290+00:00,llama-3.1-8b-instant,groq,False
/home/baunilha/Repositories/xai-playground/logs/2026-04-09/2026-04-09T124124606550Z_3-shot-trace-with-model-rulebase_762e30f5.json,2026-04-09T124124606550Z_3-shot-trace-with-model-rulebase_762e30f5.json,2026-04-09,2026-04-09 12:41:24.606550+00:00,2026-04-09,0.1.0,success,3-shot+(trace with model rulebase),"This time, we give the rules and their activations directly to the LLM, together with the activations of each fuzzy proposition. Therefore, the reduction function is no longer used. The presence of the rules provides the LLM with a logical structure, namely the conjunctions and disjunctions present in the premises of the rules.",groq,llama-3.1-8b-instant,0.0,1.0,600,120,heitor2,traces/heitor2/tip_trace_food10_service1.json,10,1,5.0,activated_labels,4082,8,3,2.0,4,traces/heitor2,inferred_from_trace_directory,0.4096890520013403,492,80,True,1147.0,116.0,1263.0,stop,,,success,1.0,good >=0.80,5.0,5.0,5.0,1,2026-04-16 11:15:42.360569+00:00,llama-3.1-8b-instant,groq,False
/home/baunilha/Repositories/xai-playground/logs/2026-04-09/2026-04-09T124125105005Z_zero-shot-trace_b387d4cc.json,2026-04-09T124125105005Z_zero-shot-trace_b387d4cc.json,2026-04-09,2026-04-09 12:41:25.105005+00:00,2026-04-09,0.1.0,success,zero-shot+trace,"Only a system prompt is used, including the simplified trace produced by the reduction method.",groq,llama-3.1-8b-instant,0.0,1.0,600,120,heitor2,traces/heitor2/tip_trace_food10_service2.json,10,2,5.0,activated_labels,1739,2,0,2.0,0,,,0.42270518399891444,676,112,True,453.0,139.0,592.0,stop,,,success,1.0,good >=0.80,5.0,5.0,5.0,1,2026-04-16 11:15:43.613863+00:00,llama-3.1-8b-instant,groq,False
/home/baunilha/Repositories/xai-playground/logs/2026-04-09/2026-04-09T124125625741Z_3-shot-trace_dd5f1baf.json,2026-04-09T124125625741Z_3-shot-trace_dd5f1baf.json,2026-04-09,2026-04-09 12:41:25.625741+00:00,2026-04-09,0.1.0,success,3-shot+trace,"Given the generated explanations, we add 3-shot prompting; that is, we provide examples to the LLM to constrain its responses. This consists of playing the role of a user and the role of the LLM to indicate which interactions should take place.",groq,llama-3.1-8b-instant,0.0,1.0,600,120,heitor2,traces/heitor2/tip_trace_food10_service2.json,10,2,5.0,activated_labels,3622,8,3,2.0,0,,,0.3120585990109248,377,58,True,1028.0,89.0,1117.0,stop,,,success,1.0,good >=0.80,5.0,5.0,5.0,1,2026-04-16 11:15:45.023419+00:00,llama-3.1-8b-instant,groq,False
/home/baunilha/Repositories/xai-playground/logs/2026-04-09/2026-04-09T124126041401Z_3-shot-trace-with-model-rulebase_7d3ab5b9.json,2026-04-09T124126041401Z_3-shot-trace-with-model-rulebase_7d3ab5b9.json,2026-04-09,2026-04-09 12:41:26.041401+00:00,2026-04-09,0.1.0,success,3-shot+(trace with model rulebase),"This time, we give the rules and their activations directly to the LLM, together with the activations of each fuzzy proposition. Therefore, the reduction function is no longer used. The presence of the rules provides the LLM with a logical structure, namely the conjunctions and disjunctions present in the premises of the rules.",groq,llama-3.1-8b-instant,0.0,1.0,600,120,heitor2,traces/heitor2/tip_trace_food10_service2.json,10,2,5.0,activated_labels,4082,8,3,2.0,4,traces/heitor2,inferred_from_trace_directory,0.4086925370065728,507,83,True,1147.0,119.0,1266.0,stop,,,success,1.0,good >=0.80,5.0,5.0,5.0,1,2026-04-16 11:15:46.252179+00:00,llama-3.1-8b-instant,groq,False
/home/baunilha/Repositories/xai-playground/logs/2026-04-09/2026-04-09T124126537279Z_zero-shot-trace_8001f2ce.json,2026-04-09T124126537279Z_zero-shot-trace_8001f2ce.json,2026-04-09,2026-04-09 12:41:26.537279+00:00,2026-04-09,0.1.0,success,zero-shot+trace,"Only a system prompt is used, including the simplified trace produced by the reduction method.",groq,llama-3.1-8b-instant,0.0,1.0,600,120,heitor2,traces/heitor2/tip_trace_food10_service3.json,10,3,2.5,activated_labels,1829,2,0,3.0,0,,,0.6293589970009634,967,165,True,484.0,214.0,698.0,stop,,,success,1.0,good >=0.80,6.0,6.0,6.0,1,2026-04-16 11:15:47.481818+00:00,llama-3.1-8b-instant,groq,False
/home/baunilha/Repositories/xai-playground/logs/2026-04-09/2026-04-09T124127255443Z_3-shot-trace_745c3ada.json,2026-04-09T124127255443Z_3-shot-trace_745c3ada.json,2026-04-09,2026-04-09 12:41:27.255443+00:00,2026-04-09,0.1.0,success,3-shot+trace,"Given the generated explanations, we add 3-shot prompting; that is, we provide examples to the LLM to constrain its responses. This consists of playing the role of a user and the role of the LLM to indicate which interactions should take place.",groq,llama-3.1-8b-instant,0.0,1.0,600,120,heitor2,traces/heitor2/tip_trace_food10_service3.json,10,3,2.5,activated_labels,3712,8,3,3.0,0,,,0.38548293100029696,409,65,True,1059.0,100.0,1159.0,stop,,,success,1.0,good >=0.80,6.0,6.0,6.0,1,2026-04-16 11:15:49.119768+00:00,llama-3.1-8b-instant,groq,False
/home/baunilha/Repositories/xai-playground/logs/2026-04-09/2026-04-09T124127755091Z_3-shot-trace-with-model-rulebase_c67ff91f.json,2026-04-09T124127755091Z_3-shot-trace-with-model-rulebase_c67ff91f.json,2026-04-09,2026-04-09 12:41:27.755091+00:00,2026-04-09,0.1.0,success,3-shot+(trace with model rulebase),"This time, we give the rules and their activations directly to the LLM, together with the activations of each fuzzy proposition. Therefore, the reduction function is no longer used. The presence of the rules provides the LLM with a logical structure, namely the conjunctions and disjunctions present in the premises of the rules.",groq,llama-3.1-8b-instant,0.0,1.0,600,120,heitor2,traces/heitor2/tip_trace_food10_service3.json,10,3,2.5,activated_labels,4172,8,3,3.0,4,traces/heitor2,inferred_from_trace_directory,0.5044991329923505,932,159,True,1178.0,241.0,1419.0,stop,,,success,1.0,good >=0.80,6.0,6.0,6.0,1,2026-04-16 11:15:50.712429+00:00,llama-3.1-8b-instant,groq,False
/home/baunilha/Repositories/xai-playground/logs/2026-04-09/2026-04-09T124128348817Z_zero-shot-trace_d0722751.json,2026-04-09T124128348817Z_zero-shot-trace_d0722751.json,2026-04-09,2026-04-09 12:41:28.348817+00:00,2026-04-09,0.1.0,success,zero-shot+trace,"Only a system prompt is used, including the simplified trace produced by the reduction method.",groq,llama-3.1-8b-instant,0.0,1.0,600,120,heitor2,traces/heitor2/tip_trace_food10_service4.json,10,4,23.333333333333332,activated_labels,1773,2,0,2.0,0,,,0.4559209700091742,673,107,True,466.0,141.0,607.0,stop,,,success,1.0,good >=0.80,5.0,5.0,5.0,1,2026-04-16 11:15:52.349748+00:00,llama-3.1-8b-instant,groq,False
/home/baunilha/Repositories/xai-playground/logs/2026-04-09/2026-04-09T124128908428Z_3-shot-trace_575ca092.json,2026-04-09T124128908428Z_3-shot-trace_575ca092.json,2026-04-09,2026-04-09 12:41:28.908428+00:00,2026-04-09,0.1.0,success,3-shot+trace,"Given the generated explanations, we add 3-shot prompting; that is, we provide examples to the LLM to constrain its responses. This consists of playing the role of a user and the role of the LLM to indicate which interactions should take place.",groq,llama-3.1-8b-instant,0.0,1.0,600,120,heitor2,traces/heitor2/tip_trace_food10_service4.json,10,4,23.333333333333332,activated_labels,3656,8,3,2.0,0,,,0.3060717040061718,348,58,True,1041.0,86.0,1127.0,stop,,,success,1.0,good >=0.80,5.0,5.0,5.0,1,2026-04-16 11:15:53.932400+00:00,llama-3.1-8b-instant,groq,False
/home/baunilha/Repositories/xai-playground/logs/2026-04-09/2026-04-09T124129321002Z_3-shot-trace-with-model-rulebase_d5af053a.json,2026-04-09T124129321002Z_3-shot-trace-with-model-rulebase_d5af053a.json,2026-04-09,2026-04-09 12:41:29.321002+00:00,2026-04-09,0.1.0,success,3-shot+(trace with model rulebase),"This time, we give the rules and their activations directly to the LLM, together with the activations of each fuzzy proposition. Therefore, the reduction function is no longer used. The presence of the rules provides the LLM with a logical structure, namely the conjunctions and disjunctions present in the premises of the rules.",groq,llama-3.1-8b-instant,0.0,1.0,600,120,heitor2,traces/heitor2/tip_trace_food10_service4.json,10,4,23.333333333333332,activated_labels,4116,8,3,2.0,4,traces/heitor2,inferred_from_trace_directory,0.6115297340002144,904,161,True,1160.0,214.0,1374.0,stop,,,success,1.0,good >=0.80,5.0,5.0,5.0,1,2026-04-16 11:15:55.263452+00:00,llama-3.1-8b-instant,groq,False
/home/baunilha/Repositories/xai-playground/logs/2026-04-09/2026-04-09T124130026803Z_zero-shot-trace_dc43abed.json,2026-04-09T124130026803Z_zero-shot-trace_dc43abed.json,2026-04-09,2026-04-09 12:41:30.026803+00:00,2026-04-09,0.1.0,success,zero-shot+trace,"Only a system prompt is used, including the simplified trace produced by the reduction method.",groq,llama-3.1-8b-instant,0.0,1.0,600,120,heitor2,traces/heitor2/tip_trace_food10_service5.json,10,5,25.0,activated_labels,1740,2,0,2.0,0,,,0.5186883110000053,656,109,True,453.0,138.0,591.0,stop,,,success,1.0,good >=0.80,5.0,5.0,5.0,1,2026-04-16 11:15:56.799521+00:00,llama-3.1-8b-instant,groq,False
/home/baunilha/Repositories/xai-playground/logs/2026-04-09/2026-04-09T124130638808Z_3-shot-trace_56dcc4d1.json,2026-04-09T124130638808Z_3-shot-trace_56dcc4d1.json,2026-04-09,2026-04-09 12:41:30.638808+00:00,2026-04-09,0.1.0,success,3-shot+trace,"Given the generated explanations, we add 3-shot prompting; that is, we provide examples to the LLM to constrain its responses. This consists of playing the role of a user and the role of the LLM to indicate which interactions should take place.",groq,llama-3.1-8b-instant,0.0,1.0,600,120,heitor2,traces/heitor2/tip_trace_food10_service5.json,10,5,25.0,activated_labels,3623,8,3,2.0,0,,,0.3164591480017407,388,63,True,1028.0,93.0,1121.0,stop,,,success,1.0,good >=0.80,5.0,5.0,5.0,1,2026-04-16 11:15:58.233511+00:00,llama-3.1-8b-instant,groq,False
/home/baunilha/Repositories/xai-playground/logs/2026-04-09/2026-04-09T124131058437Z_3-shot-trace-with-model-rulebase_160f07a8.json,2026-04-09T124131058437Z_3-shot-trace-with-model-rulebase_160f07a8.json,2026-04-09,2026-04-09 12:41:31.058437+00:00,2026-04-09,0.1.0,success,3-shot+(trace with model rulebase),"This time, we give the rules and their activations directly to the LLM, together with the activations of each fuzzy proposition. Therefore, the reduction function is no longer used. The presence of the rules provides the LLM with a logical structure, namely the conjunctions and disjunctions present in the premises of the rules.",groq,llama-3.1-8b-instant,0.0,1.0,600,120,heitor2,traces/heitor2/tip_trace_food10_service5.json,10,5,25.0,activated_labels,4083,8,3,2.0,4,traces/heitor2,inferred_from_trace_directory,0.40917486100806855,504,86,True,1147.0,122.0,1269.0,stop,,,success,1.0,good >=0.80,5.0,5.0,5.0,1,2026-04-16 11:15:59.670658+00:00,llama-3.1-8b-instant,groq,False
/home/baunilha/Repositories/xai-playground/logs/2026-04-09/2026-04-09T124131597701Z_zero-shot-trace_c26e8d01.json,2026-04-09T124131597701Z_zero-shot-trace_c26e8d01.json,2026-04-09,2026-04-09 12:41:31.597701+00:00,2026-04-09,0.1.0,success,zero-shot+trace,"Only a system prompt is used, including the simplified trace produced by the reduction method.",groq,llama-3.1-8b-instant,0.0,1.0,600,120,heitor2,traces/heitor2/tip_trace_food10_service6.json,10,6,23.333333333333332,activated_labels,1773,2,0,2.0,0,,,0.3818281239946373,673,107,True,466.0,141.0,607.0,stop,,,success,1.0,good >=0.80,5.0,5.0,5.0,1,2026-04-16 11:16:00.794531+00:00,llama-3.1-8b-instant,groq,False
/home/baunilha/Repositories/xai-playground/logs/2026-04-09/2026-04-09T124132078248Z_3-shot-trace_01bd0ca6.json,2026-04-09T124132078248Z_3-shot-trace_01bd0ca6.json,2026-04-09,2026-04-09 12:41:32.078248+00:00,2026-04-09,0.1.0,success,3-shot+trace,"Given the generated explanations, we add 3-shot prompting; that is, we provide examples to the LLM to constrain its responses. This consists of playing the role of a user and the role of the LLM to indicate which interactions should take place.",groq,llama-3.1-8b-instant,0.0,1.0,600,120,heitor2,traces/heitor2/tip_trace_food10_service6.json,10,6,23.333333333333332,activated_labels,3656,8,3,2.0,0,,,0.3164560250006616,354,59,True,1041.0,87.0,1128.0,stop,,,success,1.0,good >=0.80,5.0,5.0,5.0,1,2026-04-16 11:16:02.124311+00:00,llama-3.1-8b-instant,groq,False
